id,state,source,source_record_id,title,agency,document_type,posted_date,due_date,status,amount,document_url,source_url,matched_keywords,relevance_score,raw_json,last_checked_at
nc-evp-solicitation-nc-e9b5d120-d67d-f011-b4cc-001dd8084346-f642c3c023db,NC,North Carolina eVP Public Solicitations,298-FY26-HR-RFP-COUNSEL,First Responder Behavioral Health Counseling,CITY OF ASHEVILLE,NC eVP Request for Proposal,2025-08-20,2025-09-18,Pending Selection,,https://evp.nc.gov/solicitations/details/?id=e9b5d120-d67d-f011-b4cc-001dd8084346,https://evp.nc.gov/solicitations/,behavioral health,32,"{""attributes"":{""evp_description"":{""display"":""Request for Proposals for First Responder Behavioral Health Counseling"",""value"":""Request for Proposals for First Responder Behavioral Health Counseling""},""evp_name"":{""display"":""First Responder Behavioral Health Counseling"",""value"":""First Responder Behavioral Health Counseling""},""evp_opendate"":{""display"":""9/18/2025 5:00 PM"",""value"":""/Date(1758214800000)/""},""evp_posteddate"":{""display"":""8/20/2025"",""value"":""/Date(1755701938000)/""},""evp_solicitationid"":{""display"":""e9b5d120-d67d-f011-b4cc-001dd8084346"",""value"":""e9b5d120-d67d-f011-b4cc-001dd8084346""},""evp_solicitationnbr"":{""display"":""298-FY26-HR-RFP-COUNSEL"",""value"":""298-FY26-HR-RFP-COUNSEL""},""owningbusinessunit"":{""display"":""CITY OF ASHEVILLE"",""value"":{""Id"":""e376c9ea-b7f9-4a5d-9276-835c7c332845"",""LogicalName"":""businessunit"",""Name"":""CITY OF ASHEVILLE""}},""statuscode"":{""display"":""Pending Selection"",""value"":{""Value"":790550001}}},""detail_url"":""https://evp.nc.gov/solicitations/details/?id=e9b5d120-d67d-f011-b4cc-001dd8084346"",""entity_name"":""evp_solicitation"",""record_id"":""e9b5d120-d67d-f011-b4cc-001dd8084346"",""source_key"":""nc_evp"",""source_note"":""Official NC eVP Microsoft Power Pages public entity-grid endpoint: solicitations page exposes data-get-url=/_services/entity-grid-data.json/... and secure view config; token endpoint is public.""}",2026-07-27T19:56:51Z
sc-scbo-ad-sc-67411-n-a-1096b759abc0,SC,South Carolina Business Opportunities,67411; n/a,Exchange St Decorative Overhead Lighting RFP,Town of Pendleton,SCBO Request for Proposal,2026-07-22,,Published,,https://www.townofpendleton.org/Government/Public-Notices.,https://scbo.sc.gov/online-edition?s=67411,MMIS,32,"{""all_hrefs"":[""mailto:lindseyw@townofpendleton.org"",""https://www.townofpendleton.org/Government/Public-Notices."",""https://scbo.sc.gov/printad?a=67411""],""detail_url"":""https://scbo.sc.gov/online-edition?s=67411"",""field_hrefs"":{""email"":[""mailto:lindseyw@townofpendleton.org""],""project_details"":[""https://www.townofpendleton.org/Government/Public-Notices.""]},""fields"":{""ad_publish_date"":""July 22, 2026"",""agency_owner"":""Town of Pendleton"",""agency_project_coordinator"":""Lindsey Watley"",""bid_submittal_date_time"":""August 19, 2026 - 2:00pm"",""construction_cost_range"":""n/a"",""description"":""The Town of Pendleton, SC, is requesting sealed proposals from qualified lighting design contractors for the design, furnishing, installation, programming, testing, and commissioning of a permanent decorative warm lighting system. More information can be found at https://www.townofpendleton.org/Government/Public-Notices."",""documents_may_be_obtained_from"":""https://www.townofpendleton.org/Government/Public-Notices"",""email"":""lindseyw@townofpendleton.org"",""number_of_bid_copies"":""5"",""project_delivery_method"":""Design-Bid-Build"",""project_details"":""https://www.townofpendleton.org/Government/Public-Notices."",""project_location"":""Pendleton, SC"",""project_name"":""Exchange St Decorative Overhead Lighting RFP"",""project_number"":""n/a"",""telephone"":""8645024491""},""print_url"":""https://scbo.sc.gov/printad?a=67411"",""search_result_title"":""Exchange St Decorative Overhead Lighting RFP"",""search_result_type"":""Construction"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:12Z
sc-scbo-ad-sc-67391-rfp-2027005-76d028a8db0c,SC,South Carolina Business Opportunities,67391; RFP 2027005,SPARTANBURG COUNTY EMERGENCY SERVICES GENERATOR PROJECT,Spartanburg County,SCBO Request for Proposal,2026-07-16,,Published,,https://spartanburgcountysc.munisselfservice.com/vss/Vendors/VBids/default.aspx,https://scbo.sc.gov/online-edition?s=67391,MMIS,32,"{""all_hrefs"":[""mailto:GPBENNETT@SPARTANBURGCOUNTY.GOV"",""https://spartanburgcountysc.munisselfservice.com/vss/Vendors/VBids/default.aspx"",""https://scbo.sc.gov/printad?a=67391""],""detail_url"":""https://scbo.sc.gov/online-edition?s=67391"",""field_hrefs"":{""buyer_email"":[""mailto:GPBENNETT@SPARTANBURGCOUNTY.GOV""],""full_details_download"":[""https://spartanburgcountysc.munisselfservice.com/vss/Vendors/VBids/default.aspx""]},""fields"":{""ad_publish_date"":""July 16, 2026"",""ad_title"":""SPARTANBURG COUNTY EMERGENCY SERVICES GENERATOR PROJECT"",""bid_submittal_due_date"":""August 4, 2026 - 11:00am"",""buyer_email"":""GPBENNETT@SPARTANBURGCOUNTY.GOV"",""buyer_phone_number"":""864-596-2519"",""description"":""Spartanburg County is seeking proposals from qualified vendors for the purchase, delivery, installation, testing, and commissioning of an emergency standby generator and transfer-switch infrastructure at High Point Academy in Spartanburg, South Carolina, for use as a mass shelter supporting general population and special medical needs sheltering."",""direct_inquiries_to"":""GINA BENNETT"",""full_details_download"":""https://spartanburgcountysc.munisselfservice.com/vss/Vendors/VBids/default.aspx"",""purchasing_agent_entity"":""Spartanburg County"",""solicitation_number"":""RFP 2027005""},""print_url"":""https://scbo.sc.gov/printad?a=67391"",""search_result_title"":""SPARTANBURG COUNTY EMERGENCY SERVICES GENERATOR PROJECT"",""search_result_type"":""Universal Entry"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:12Z
sc-scbo-ad-sc-67262-87bdb2b4d12a,SC,South Carolina Business Opportunities,67262,Authenticity Brand Strategies,SC 250 Commission,SCBO Sole Source/Emergency Notice,2026-07-09,,Notice,3000000,https://scbo.sc.gov/printad?a=67262,https://scbo.sc.gov/online-edition?s=67262,MMIS,32,"{""all_hrefs"":[""mailto:AHood@scdah.sc.gov"",""mailto:Protest-MMO@mmo.sc.gov"",""https://scbo.sc.gov/printad?a=67262""],""detail_url"":""https://scbo.sc.gov/online-edition?s=67262"",""field_hrefs"":{""a_by_email_to"":[""mailto:Protest-MMO@mmo.sc.gov""],""email"":[""mailto:AHood@scdah.sc.gov""],""sole_source_justification_url"":[""mailto:AHood@scdah.sc.gov""]},""fields"":{""a_by_email_to"":""Protest-MMO@mmo.sc.gov"",""agency_procurement_manager"":""Aimee Hood"",""any_notice_of_intent_to_protest_and_protest_must_be_addressed_to_the_chief_procurement_officer"":""Materials Management Officer"",""b_by_post_or_hand_delivery_to"":""1333 Main Street, Suite 700, Columbia, SC 29201"",""contract_amount"":""3,000,000.00"",""email"":""AHood@scdah.sc.gov"",""notice_of_intent_to_sole_source_by"":""SC 250 Commission"",""notice_publish_date"":""July 9, 2026"",""sole_source_justification_url"":""Aimee Hood - AHood@scdah.sc.gov"",""telephone"":""8034454072"",""the_agency_hereby_provides_notice_that_it_intends_to_enter_into_a_sole_source_contract_per_s_c_code_ann_11_35_1560_with_vendor_for_the_following_supplies_services_information_technology_or_construction"":""Phase 2 builds upon the communications, branding, public engagement, and operational framework established during Phase 1. The requested services support continued implementation of SC250's legislatively authorized mission through 2033 and the Eye of the Storm roadmap. 1. Strategic Communications, Public Engagement & Implementation Support Continue implementation of the statewide communications framework established during Phase 1. Maintain SC250 brand standards, messaging architecture, executive communications, and public information resources. Support Commission leadership, county committees, partner organizations, and state agencies through coordinated communications. Provide strategic planning and implementation support aligned with Eye of the Storm. 2. County Communications & Collaboration Support communications resources for all 46 counties. Develop localized communications while maintaining statewide consistency. Provide presentations, templates, toolkits, and stakeholder communications. 3. Digital Communications Maintain and expand the SC250 website and county content. Manage digital communications, newsletters, photography, videography, and publications. Maintain digital asset libraries and communications analytics. 4. Creative Services Graphic design for exhibits, publications, educational resources, signage, and statewide initiatives. Creative support for Carolina Days, Liberty Day, preservation initiatives, and Commission programs. 5. Eye of the Storm Implementation Support the four strategic priorities: Commemorative Events, Education Opportunities, Preservation Opportunities, and Collaboration Opportunities. Coordinate communications across simultaneous statewide initiatives. 6. Operational Continuity Continue implementation of systems developed during Phase 1. Support existing workflows, communications standards, and implementation processes. Provide reporting and recommendations supporting implementation through 2033. Relationship to Phase 2 These services continue implementation of the framework developed during Phase 1 and support SC250's statutory mission through 2033. They provide the communications, public engagement, creative development, and implementation support necessary to execute the Eye of the Storm roadmap."",""vendor_name"":""Authenticity Brand Strategies""},""print_url"":""https://scbo.sc.gov/printad?a=67262"",""search_result_title"":""Authenticity Brand Strategies"",""search_result_type"":""Sole Source/Emergency Notice"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:13Z
sc-scbo-ad-sc-67222-b21b1c32c7f6,SC,South Carolina Business Opportunities,67222,SMARTCOP,Department of Public Safety,SCBO Sole Source/Emergency Notice,2026-07-08,,Notice,323118,https://scdps.sc.gov/procurement,https://scbo.sc.gov/online-edition?s=67222,MMIS,32,"{""all_hrefs"":[""mailto:CatherineSprowls@scdps.gov"",""https://scdps.sc.gov/procurement"",""mailto:protest-itmo@itmo.sc.gov"",""https://scbo.sc.gov/printad?a=67222""],""detail_url"":""https://scbo.sc.gov/online-edition?s=67222"",""field_hrefs"":{""a_by_email_to"":[""mailto:protest-itmo@itmo.sc.gov""],""email"":[""mailto:CatherineSprowls@scdps.gov""],""sole_source_justification_url"":[""https://scdps.sc.gov/procurement""]},""fields"":{""a_by_email_to"":""protest-itmo@itmo.sc.gov"",""agency_procurement_manager"":""Catherine Sprowls"",""any_notice_of_intent_to_protest_and_protest_must_be_addressed_to_the_chief_procurement_officer"":""Information Technology Management Officer"",""b_by_post_or_hand_delivery_to"":""1333 Main Street, Suite 700, Columbia, SC 29201"",""contract_amount"":""$323,118"",""email"":""CatherineSprowls@scdps.gov"",""notice_of_intent_to_sole_source_by"":""Department of Public Safety"",""notice_publish_date"":""July 8, 2026"",""sole_source_justification_url"":""https://scdps.sc.gov/procurement"",""telephone"":""803-896-9672"",""the_agency_hereby_provides_notice_that_it_intends_to_enter_into_a_sole_source_contract_per_s_c_code_ann_11_35_1560_with_vendor_for_the_following_supplies_services_information_technology_or_construction"":""Contract 4400038998 was awarded 3/2/2026 to Mark43 as a replacement for SmartCop; however, it is anticipated that RMS will go live in November 2026 and CAD will go live in March 2027. Planning to decommission SmartCOP is in the works but won't be complete until after March 2027. Given the critical role the current system plays and the extended timeframe and risk associated with any transition, SCDPS intends to sole source maintenance on these systems to ensure continuity of operations, officer safety, and public service with uninterrupted access to this system. In addition, these products and services are proprietary to SmartCop. SmartCop is the original and sole developer and technical support provider for its software, maintenance, and updates. Officer safety issues could result without the use of these SmartCop solutions. Without software updates and maintenance, applications may become non-compliant with various legal/regulatory requirements and standards. SCDPS intends to sole source these products and services in accordance with Regulation 19-445.2105 (B}(1); where the compatibility of equipment, accessories or replacement parts is the paramount consideration and (8)(5) where the item is one of a kind."",""vendor_name"":""SMARTCOP""},""print_url"":""https://scbo.sc.gov/printad?a=67222"",""search_result_title"":""SMARTCOP"",""search_result_type"":""Sole Source/Emergency Notice"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:13Z
sc-scbo-ad-sc-67203-2cc060630bec,SC,South Carolina Business Opportunities,67203,MAC Electric,,SCBO Sole Source/Emergency Notice,2026-07-08,,Notice,12000,https://scbo.sc.gov/printad?a=67203,https://scbo.sc.gov/online-edition?s=67203,MMIS,32,"{""all_hrefs"":[""mailto:jamolloy@ed.sc.gov"",""mailto:Protest-MMO@mmo.sc.gov"",""https://scbo.sc.gov/printad?a=67203""],""detail_url"":""https://scbo.sc.gov/online-edition?s=67203"",""field_hrefs"":{""a_by_email_to"":[""mailto:Protest-MMO@mmo.sc.gov""],""agency_s_justification_for_this_emergency_procurement_may_be_viewed_or_obtained_at"":[""mailto:jamolloy@ed.sc.gov""],""email"":[""mailto:jamolloy@ed.sc.gov""]},""fields"":{""a_by_email_to"":""Protest-MMO@mmo.sc.gov"",""agency_procurement_manager"":""Jeff Molloy"",""agency_s_justification_for_this_emergency_procurement_may_be_viewed_or_obtained_at"":""Jeff Molloy - jamolloy@ed.sc.gov"",""any_notice_of_intent_to_protest_and_protest_must_be_addressed_to_the_chief_procurement_officer"":""Materials Management Officer"",""b_by_post_or_hand_delivery_to"":""1333 Main Street, Suite 700, Columbia, SC 29201"",""contract_amount"":""12000"",""email"":""jamolloy@ed.sc.gov"",""notice_of_emergency_procurement_by"":""Department of Education"",""notice_publish_date"":""July 8, 2026"",""telephone"":""8037348428"",""the_agency_hereby_provides_notice_that_it_entered_into_an_emergency_contract_per_s_c_code_ann_11_35_1570_with_vendor_for_the_following_supplies_services_information_technology_or_construction"":""Emergency procurement to decommission electrical equipment and installation of new electrical equipment for a propane tank at Aiken High School."",""vendor_name"":""MAC Electric""},""print_url"":""https://scbo.sc.gov/printad?a=67203"",""search_result_title"":""MAC Electric"",""search_result_type"":""Sole Source/Emergency Notice"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:14Z
sc-scbo-ad-sc-66952-61600528a4b7,SC,South Carolina Business Opportunities,66952,The Weather Company (WSI),South Carolina Educational Television (SCETV),SCBO Sole Source/Emergency Notice,2026-06-29,,Notice,249948,https://scbo.sc.gov/printad?a=66952,https://scbo.sc.gov/online-edition?s=66952,MMIS,32,"{""all_hrefs"":[""mailto:cnobles@scetv.org"",""mailto:protest-itmo@itmo.sc.gov"",""https://scbo.sc.gov/printad?a=66952""],""detail_url"":""https://scbo.sc.gov/online-edition?s=66952"",""field_hrefs"":{""a_by_email_to"":[""mailto:protest-itmo@itmo.sc.gov""],""email"":[""mailto:cnobles@scetv.org""],""sole_source_justification_url"":[""mailto:cnobles@scetv.org""]},""fields"":{""a_by_email_to"":""protest-itmo@itmo.sc.gov"",""agency_procurement_manager"":""Cayce Nobles"",""any_notice_of_intent_to_protest_and_protest_must_be_addressed_to_the_chief_procurement_officer"":""Information Technology Management Officer"",""b_by_post_or_hand_delivery_to"":""1333 Main Street, Suite 700, Columbia, SC 29201"",""contract_amount"":""249948.21"",""email"":""cnobles@scetv.org"",""notice_of_intent_to_sole_source_by"":""South Carolina Educational Television (SCETV)"",""notice_publish_date"":""June 29, 2026"",""sole_source_justification_url"":""Cayce Nobles - cnobles@scetv.org"",""telephone"":""803-737-1082"",""the_agency_hereby_provides_notice_that_it_intends_to_enter_into_a_sole_source_contract_per_s_c_code_ann_11_35_1560_with_vendor_for_the_following_supplies_services_information_technology_or_construction"":""The South Carolina Educational Television Commission (SCETV), in accordance with South Carolina Procurement Code, Section 11-35-1560 and regulation 19-445.2105, is providing public notice of the intent to award a sole source contract to The Weather Company (WSI). The total potential value of the contract is approximately $249,948.21. The anticipated contract duration is from 07/08/2026 \u2013 07/31/2029. SCETV intends to procure a fully integrated professional broadcast weather system from The Weather Company (WSI) that is capable of supporting daily forecasting, severe weather coverage, and emergency response communications. WSI provides a proprietary suite of integrated software and tools, which includes advanced weather graphics systems, real-time data visualization platforms, forecasting applications, and broadcast production interfaces. These proprietary technologies are fully embedded within the WSI ecosystem and are not available as standalone or interoperable components from alternative vendors. As a result, no comparable substitute exists that can provide the same level of integration, functionality, and broadcast-specific performance required by SCETV\u2019s operational environment. Please see Section 11-35-4210(1): Right to Protest of the South Carolina Code of Laws for information relating to protest rights."",""vendor_name"":""The Weather Company (WSI)""},""print_url"":""https://scbo.sc.gov/printad?a=66952"",""search_result_title"":""The Weather Company (WSI)"",""search_result_type"":""Sole Source/Emergency Notice"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:14Z
sc-scbo-ad-sc-66923-pr241002-81d74726d68e,SC,South Carolina Business Opportunities,66923; PR241002,Florence Hollings Cancer Center – Building Envelope Commissioning Services (BECxA),Medical University of South Carolina,SCBO Universal Entry,2026-06-26,,Published,,http://www.muscplans.com,https://scbo.sc.gov/online-edition?s=66923,MMIS,32,"{""all_hrefs"":[""mailto:ramosi@musc.edu"",""http://www.muscplans.com"",""https://scbo.sc.gov/printad?a=66923""],""detail_url"":""https://scbo.sc.gov/online-edition?s=66923"",""field_hrefs"":{""buyer_email"":[""mailto:ramosi@musc.edu""],""full_details_download"":[""http://www.muscplans.com""]},""fields"":{""ad_publish_date"":""June 26, 2026"",""ad_title"":""Florence Hollings Cancer Center \u2013 Building Envelope Commissioning Services (BECxA)"",""bid_submittal_due_date"":""July 24, 2026 - 2:00pm"",""buyer_email"":""ramosi@musc.edu"",""buyer_phone_number"":""NO CALLS"",""description"":""MUHA seeks proposals from qualified firms to provide Building Envelope Commissioning Services (BECxA) for the Florence Hollings Cancer Center. Project consists of a new three-story 63,200SF facility. Questions are due by July 8th and proposals are due by July 24th."",""direct_inquiries_to"":""Isabel Ramos"",""full_details_download"":""http://www.muscplans.com"",""purchasing_agent_entity"":""Medical University of South Carolina"",""solicitation_number"":""PR241002""},""print_url"":""https://scbo.sc.gov/printad?a=66923"",""search_result_title"":""Florence Hollings Cancer Center \u2013 Building Envelope Commissioning Services (BECxA)"",""search_result_type"":""Universal Entry"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:14Z
sc-scbo-ad-sc-66787-r520-072026-c6c2c7431023,SC,South Carolina Business Opportunities,66787; R520-072026,REQUEST FOR LEASE PROPOSALS FOR OFFICE SPACE IN RICHLAND OR LEXINGTON COUNTY FOR THE SOUTH CAROLINA ETHICS COMMISSION,Department of Administration,SCBO Universal Entry,2026-06-23,,Published,,https://www.admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Request%20for%20Lease%20Proposal%20FMPS-202D%206.23.26.pdf,https://scbo.sc.gov/online-edition?s=66787,MMIS,32,"{""all_hrefs"":[""mailto:rps@admin.sc.gov"",""https://www.admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Request%20for%20Lease%20Proposal%20FMPS-202D%206.23.26.pdf"",""https://scbo.sc.gov/printad?a=66787""],""detail_url"":""https://scbo.sc.gov/online-edition?s=66787"",""field_hrefs"":{""buyer_email"":[""mailto:rps@admin.sc.gov""],""full_details_download"":[""https://www.admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Request%20for%20Lease%20Proposal%20FMPS-202D%206.23.26.pdf""]},""fields"":{""ad_publish_date"":""June 23, 2026"",""ad_title"":""REQUEST FOR LEASE PROPOSALS FOR OFFICE SPACE IN RICHLAND OR LEXINGTON COUNTY FOR THE SOUTH CAROLINA ETHICS COMMISSION"",""bid_submittal_due_date"":""July 20, 2026 - 4:00pm"",""buyer_email"":""rps@admin.sc.gov"",""buyer_phone_number"":""803-737-8731"",""description"":""The state of South Carolina is seeking Office Space in Richland or Lexington County on behalf of South Carolina Ethics Commission"",""direct_inquiries_to"":""Real Property Services"",""full_details_download"":""https://www.admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Request%20for%20Lease%20Proposal%20FMPS-202D%206.23.26.pdf"",""pre_bid_information"":""N/A"",""purchasing_agent_entity"":""Department of Administration"",""solicitation_number"":""R520-072026""},""print_url"":""https://scbo.sc.gov/printad?a=66787"",""search_result_title"":""REQUEST FOR LEASE PROPOSALS FOR OFFICE SPACE IN RICHLAND OR LEXINGTON COUNTY FOR THE SOUTH CAROLINA ETHICS COMMISSION"",""search_result_type"":""Universal Entry"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:14Z
sc-scbo-ad-sc-66705-r080-062626-55b4331a9377,SC,South Carolina Business Opportunities,66705; R080-062626,REQUEST FOR LEASE PROPOSALS FOR PARKING SPACE IN RICHLAND COUNTY FOR THE SOUTH CAROLINA WORKERS COMPENSATION COMMISSION,Department of Administration,SCBO Universal Entry,2026-06-19,,Published,,https://admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Parking%20Solicitation%20R080-62626%206.19.2026.pdf,https://scbo.sc.gov/online-edition?s=66705,MMIS,32,"{""all_hrefs"":[""mailto:rps@admin.sc.gov"",""https://admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Parking%20Solicitation%20R080-62626%206.19.2026.pdf"",""https://scbo.sc.gov/printad?a=66705""],""detail_url"":""https://scbo.sc.gov/online-edition?s=66705"",""field_hrefs"":{""buyer_email"":[""mailto:rps@admin.sc.gov""],""full_details_download"":[""https://admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Parking%20Solicitation%20R080-62626%206.19.2026.pdf""]},""fields"":{""ad_publish_date"":""June 19, 2026"",""ad_title"":""REQUEST FOR LEASE PROPOSALS FOR PARKING SPACE IN RICHLAND COUNTY FOR THE SOUTH CAROLINA WORKERS COMPENSATION COMMISSION"",""bid_submittal_due_date"":""June 26, 2026 - 4:00pm"",""buyer_email"":""rps@admin.sc.gov"",""buyer_phone_number"":""803-737-8731"",""description"":""The state of South Carolina is seeking Parking Space in Richland County on behalf of South Carolina Workers Compensation Commission"",""direct_inquiries_to"":""Real Property Services"",""full_details_download"":""https://admin.sc.gov/sites/admin/files/Documents/FMRE/Property%20Services/Parking%20Solicitation%20R080-62626%206.19.2026.pdf"",""purchasing_agent_entity"":""Department of Administration"",""solicitation_number"":""R080-062626""},""print_url"":""https://scbo.sc.gov/printad?a=66705"",""search_result_title"":""REQUEST FOR LEASE PROPOSALS FOR PARKING SPACE IN RICHLAND COUNTY FOR THE SOUTH CAROLINA WORKERS COMPENSATION COMMISSION"",""search_result_type"":""Universal Entry"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:14Z
sc-scbo-ad-sc-66637-132038127518,SC,South Carolina Business Opportunities,66637,The Nielsen Company US LLC,South Carolina Educational Television (SCETV),SCBO Sole Source/Emergency Notice,2026-06-18,,Notice,414600,https://scbo.sc.gov/printad?a=66637,https://scbo.sc.gov/online-edition?s=66637,MMIS,32,"{""all_hrefs"":[""mailto:cnobles@scetv.org"",""mailto:protest-itmo@itmo.sc.gov"",""https://scbo.sc.gov/printad?a=66637""],""detail_url"":""https://scbo.sc.gov/online-edition?s=66637"",""field_hrefs"":{""a_by_email_to"":[""mailto:protest-itmo@itmo.sc.gov""],""email"":[""mailto:cnobles@scetv.org""],""sole_source_justification_url"":[""mailto:cnobles@scetv.org""]},""fields"":{""a_by_email_to"":""protest-itmo@itmo.sc.gov"",""agency_procurement_manager"":""Cayce Nobles"",""any_notice_of_intent_to_protest_and_protest_must_be_addressed_to_the_chief_procurement_officer"":""Information Technology Management Officer"",""b_by_post_or_hand_delivery_to"":""1333 Main Street, Suite 700, Columbia, SC 29201"",""contract_amount"":""414600.00"",""email"":""cnobles@scetv.org"",""notice_of_intent_to_sole_source_by"":""South Carolina Educational Television (SCETV)"",""notice_publish_date"":""June 18, 2026"",""sole_source_justification_url"":""Cayce Nobles - cnobles@scetv.org"",""telephone"":""8037371082"",""the_agency_hereby_provides_notice_that_it_intends_to_enter_into_a_sole_source_contract_per_s_c_code_ann_11_35_1560_with_vendor_for_the_following_supplies_services_information_technology_or_construction"":""The South Carolina Educational Television Commission (SCETV), in accordance with South Carolina Procurement Code, Section 11-35-1560 and regulation 19-445.2105, is providing public notice of the intent to award a sole source contract to The Nielsen Company US LLC (Nielsen Media Research). The total potential value of the contract is approximately $414,600.00. The anticipated contract duration is from July 3, 2026, to June 30, 2030. SCETV intends to procure statewide measurement coverage of all SC Markets including Charlotte, NC. Please see Section 11-35-4210(1): Right to Protest of the South Carolina Code of Laws for information relating to protest rights."",""vendor_name"":""The Nielsen Company US LLC""},""print_url"":""https://scbo.sc.gov/printad?a=66637"",""search_result_title"":""The Nielsen Company US LLC"",""search_result_type"":""Sole Source/Emergency Notice"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:14Z
sc-scbo-ad-sc-66610-44a15d280ef3,SC,South Carolina Business Opportunities,66610,TRAC Media Services,South Carolina Educational Television (SCETV),SCBO Sole Source/Emergency Notice,2026-06-17,,Notice,62490,https://scbo.sc.gov/printad?a=66610,https://scbo.sc.gov/online-edition?s=66610,MMIS,32,"{""all_hrefs"":[""mailto:cnobles@scetv.org"",""mailto:protest-itmo@itmo.sc.gov"",""https://scbo.sc.gov/printad?a=66610""],""detail_url"":""https://scbo.sc.gov/online-edition?s=66610"",""field_hrefs"":{""a_by_email_to"":[""mailto:protest-itmo@itmo.sc.gov""],""email"":[""mailto:cnobles@scetv.org""],""sole_source_justification_url"":[""mailto:cnobles@scetv.org""]},""fields"":{""a_by_email_to"":""protest-itmo@itmo.sc.gov"",""agency_procurement_manager"":""Cayce Nobles"",""any_notice_of_intent_to_protest_and_protest_must_be_addressed_to_the_chief_procurement_officer"":""Information Technology Management Officer"",""b_by_post_or_hand_delivery_to"":""1333 Main Street, Suite 700, Columbia, SC 29201"",""contract_amount"":""62489.76"",""email"":""cnobles@scetv.org"",""notice_of_intent_to_sole_source_by"":""South Carolina Educational Television (SCETV)"",""notice_publish_date"":""June 17, 2026"",""sole_source_justification_url"":""Cayce Nobles - cnobles@scetv.org"",""telephone"":""8037371082"",""the_agency_hereby_provides_notice_that_it_intends_to_enter_into_a_sole_source_contract_per_s_c_code_ann_11_35_1560_with_vendor_for_the_following_supplies_services_information_technology_or_construction"":""The South Carolina Educational Television Commission (SCETV), in accordance with South Carolina Procurement Code, Section 11-35-1560 and regulation 19-445.2105, is providing public notice of the intent to award a sole source contract to TRAC Media Services. The total potential value of the contract is approximately $62,489.76. SCETV intends to procure traffic and operations support services from TRAC Media Services. The vendor will write and maintain daily traffic logs for ETV, SCC, WORLD, and KIDS. Please see Section 11-35-4210(1): Right to Protest of the South Carolina Code of Laws for information relating to protest rights."",""vendor_name"":""TRAC Media Services""},""print_url"":""https://scbo.sc.gov/printad?a=66610"",""search_result_title"":""TRAC Media Services"",""search_result_type"":""Sole Source/Emergency Notice"",""search_terms"":[""MMIS""],""source_key"":""sc_scbo"",""source_note"":""Official SCBO /adsearch keyword results with public /online-edition?s= detail pages and printable /printad?a= record.""}",2026-07-27T19:55:15Z
